IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_long_parameters_list
42230,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THash,"capacity()",0.0,1.0,?,?,1.0,0.0,1.0,1.0,0.0,0.0,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,?,0.0,2.0,22.0,10.0,?,1.0,373.0,347.0,218.0,0.216374269005848,0.0,2.0,26.0,2.0,40.0,0.904347826086956,?,37.0,1.66666666666667,1.68181818181818,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
42239,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THash,"rehash(int)",1.0,0.0,?,?,0.0,0.0,1.0,1.0,0.0,1.0,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,?,0.0,2.0,22.0,10.0,?,1.0,373.0,347.0,218.0,0.216374269005848,0.0,2.0,26.0,2.0,40.0,0.904347826086956,?,37.0,1.66666666666667,1.68181818181818,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
42318,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,gnu.trove.benchmark.Main$2,"theirs()",0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,1.0,4.0,?,4.0,0.0,?,4.0,1.0,1.0,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
42349,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,gnu.trove.benchmark.Main$11,"theirs()",0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,20.0,20.0,8.0,0.0,0.0,4.0,5.0,?,5.0,0.0,?,5.0,1.25,1.25,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
42358,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.generate,Generate,"generateP2PMapDecorators(File, File)",2.0,0.0,0.0,0.0,0.0,3.0,38.0,3.0,0.0,19.0,0.0,22.0,0.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,429.0,429.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.875,1.0,41.0,4.55555555555556,4.55555555555556,2.0,9.0,0.0,429.0,9.0,3,91,9,585,567,8432,false
3530,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THashMap,"THashMap(int, float, TObjectHashingStrategy<K>)",3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,34.0,8.0,2.0,11.0,34.0,2.0,21.0,3.0,787.0,787.0,1842.0,0.0,0.0,10.0,82.0,0.0,75.0,1.03030303030303,1.0,75.0,2.20588235294118,2.20588235294118,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
3531,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THashMap,"doPut(Object, Object, int)",3.0,1.0,1.0,1.0,2.0,2.0,18.0,3.0,0.0,6.0,0.0,9.0,0.666666666666667,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,34.0,8.0,2.0,11.0,34.0,2.0,21.0,3.0,787.0,787.0,1842.0,0.0,0.0,10.0,82.0,0.0,75.0,1.03030303030303,1.0,75.0,2.20588235294118,2.20588235294118,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
3532,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THashSet,"THashSet(int, float, TObjectHashingStrategy<E>)",3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,24.0,5.0,1.0,6.0,24.0,1.0,24.0,3.0,375.0,375.0,1021.0,0.0,0.0,10.0,71.0,0.0,45.0,1.04347826086957,1.0,45.0,1.875,1.875,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
3533,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,TObjectHash,"TObjectHash(int, float, TObjectHashingStrategy<T>)",3.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,?,4.0,2.0,19.0,4.0,?,2.0,339.0,339.0,377.0,0.0,0.0,4.0,30.0,2.0,50.0,1.05555555555556,?,50.0,2.63157894736842,2.63157894736842,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
3534,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,THashMap.Entry,"Entry(Object, Object, int)",3.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,1.0,3.0,1.0,6.0,3.0,0.0,1.0,52.0,42.0,8.0,0.0,0.0,2.0,8.0,0.0,14.0,1.14285714285714,1.0,12.0,1.75,2.0,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
3535,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,MemoryUsage.MemoryComparator,"MemoryComparator(Creator, Creator, String)",3.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,26.0,26.0,8.0,1.0,0.0,2.0,4.0,0.0,2.0,0.5,1.0,2.0,1.0,1.0,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
3536,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,CompactionBenchmark,"runTest(int[], Integer[], TIntObjectHashMap<Integer>, Random)",4.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,73.0,73.0,6.0,1.0,0.0,1.0,4.0,0.0,9.0,0.0,1.0,9.0,4.5,4.5,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
3537,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.generate,Generate,"generate(String, String, String, File, File)",5.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,0.0,15.0,0.0,18.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,429.0,429.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.875,1.0,41.0,4.55555555555556,4.55555555555556,2.0,9.0,0.0,429.0,9.0,3,91,9,585,567,8432,true
3538,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.generate,Generate,"generateP2P(String, String, String, File, File)",5.0,0.0,0.0,0.0,0.0,3.0,40.0,3.0,0.0,22.0,0.0,24.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,429.0,429.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.875,1.0,41.0,4.55555555555556,4.55555555555556,2.0,9.0,0.0,429.0,9.0,3,91,9,585,567,8432,true
3539,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.generate,Generate,"writeFile(String, String, File)",3.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,429.0,429.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.875,1.0,41.0,4.55555555555556,4.55555555555556,2.0,9.0,0.0,429.0,9.0,3,91,9,585,567,8432,false
43325,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,ElemLiteralResult,"getIsLiteralResultAsStylesheet()",0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,36.0,14.0,14.0,13.0,22.0,11.0,168.0,4.0,1440.0,1234.0,899.0,0.110924369747899,0.0,25.0,254.0,2.0,103.0,0.932467532467532,0.5625,86.0,2.86111111111111,3.90909090909091,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,false
44036,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,Mode,"processPatterns(Hashtable)",1.0,1.0,1.0,1.0,1.0,3.0,48.0,5.0,0.0,4.0,0.0,8.0,0.75,1.0,4.0,3.0,0.0,3.0,0.0,0.333333333333333,1.0,1.0,0.0,29.0,0.0,34.0,15.0,28.0,20.0,0.0,1.0,1451.0,1446.0,1250.0,0.194444444444444,0.0,21.0,76.0,0.0,186.0,0.932142857142857,0.9,185.0,6.41379310344828,6.60714285714286,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
44187,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,CastCall,"typeCheck(SymbolTable)",1.0,0.0,4.0,2.0,0.0,2.0,30.0,5.0,0.0,3.0,0.0,11.0,0.375,4.0,12.0,3.0,0.0,5.0,0.0,0.8,0.0,0.0,0.0,3.0,2.0,4.0,4.0,3.0,2.0,87.0,4.0,62.0,62.0,54.0,1.0,0.0,34.0,152.0,0.0,7.0,0.5,1.0,7.0,2.33333333333333,2.33333333333333,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
44499,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,Parser,"endDocument()",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,77.0,0.0,34.0,17.0,58.0,30.0,0.0,1.0,1334.0,1204.0,4998.0,0.0502630040911748,0.0,25.0,142.0,0.0,207.0,0.970614035087719,0.711864406779661,185.0,2.68831168831169,3.18965517241379,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
48355,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler.util,SecuritySupport12,"getFileInputStream(File)",1.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,1.0,2.0,104.0,104.0,88.0,0.0,0.0,1.0,17.0,0.0,9.0,0.0,0.0,9.0,1.125,1.125,69.0,454.0,0.0,23224.0,474.0,42,1171,66,10384,8750,312068,false
48832,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,ContextNodeList,"size()",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,?,0.0,0.0,9.0,0.0,?,?,105.0,80.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,9.0,1.0,1.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
49246,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,UnImplNode,"getImplementation()",0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,110.0,0.0,1.0,1.0,87.0,5.0,0.0,1.0,1929.0,1643.0,438.0,0.000849473326537547,0.0,2.0,111.0,1.0,156.0,0.990825688073395,0.790909090909091,133.0,1.41818181818182,1.52873563218391,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
49724,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,SuballocatedByteVector,"SuballocatedByteVector(int)",1.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,16.0,5.0,0.0,1.0,455.0,404.0,0.0,0.619047619047619,0.0,0.0,18.0,0.0,59.0,0.623529411764706,0.9,52.0,3.27777777777778,3.25,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
49894,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,SAXSourceLocator,"SAXSourceLocator(Locator)",1.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,4.0,0.0,0.0,8.0,2.0,4.0,2.0,135.0,135.0,0.0,1.0,0.0,0.0,8.0,0.0,12.0,0.857142857142857,1.0,12.0,1.5,1.5,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
50214,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.transformer,TransformerImpl,"getParameter(String)",1.0,0.0,2.0,1.0,0.0,4.0,35.0,5.0,0.0,6.0,0.0,9.0,0.333333333333333,3.0,6.0,1.0,0.0,5.0,0.0,0.6,4.0,52.0,0.0,137.0,1.0,69.0,56.0,85.0,43.0,12.0,2.0,3578.0,2687.0,29122.0,0.0463798288225769,0.0,65.0,330.0,0.0,334.0,0.979309165526676,0.607692307692308,252.0,2.43795620437956,2.96470588235294,28.0,223.0,3.0,9478.0,312.0,42,1171,66,10384,8750,312068,false
50515,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.jaxp,XPathExpressionImpl,"eval(Object, QName)",2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,4.0,6.0,12.0,8.0,0.0,1.0,344.0,339.0,154.0,0.0,0.0,8.0,25.0,0.0,37.0,0.96875,0.833333333333333,36.0,2.84615384615385,3.0,6.0,41.0,0.0,1350.0,51.0,42,1171,66,10384,8750,312068,false
50706,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.processor,XSLTAttributeDef,"getEnumNames()",0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,42.0,0.0,14.0,7.0,31.0,15.0,0.0,1.0,1619.0,1427.0,1966.0,0.00860215053763441,0.0,12.0,62.0,0.0,160.0,0.960975609756098,0.0,139.0,3.80952380952381,4.48387096774194,29.0,190.0,0.0,8318.0,262.0,42,1171,66,10384,8750,312068,false
50862,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.processor,XSLTElementDef,"getMultiAllowed()",0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,2.0,4.0,19.0,16.0,0.0,1.0,799.0,578.0,292.0,0.1,0.0,5.0,42.0,1.0,94.0,0.963541666666667,0.0,71.0,2.54054054054054,3.73684210526316,29.0,190.0,0.0,8318.0,262.0,42,1171,66,10384,8750,312068,false
51111,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.dtm.ref.dom2dtm,DOM2DTMdefaultNamespaceDeclarationNode,"setValue(String)",1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,49.0,0.0,0.0,1.0,37.0,4.0,0.0,1.0,626.0,534.0,390.0,0.0265957446808511,0.0,1.0,50.0,0.0,95.0,0.932291666666667,0.75,83.0,1.93877551020408,2.24324324324324,2.0,74.0,0.0,2325.0,88.0,42,1171,66,10384,8750,312068,false
3626,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,ElemLiteralResult.Attribute,"setUserData(String, Object, UserDataHandler)",3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,45.0,0.0,5.0,3.0,39.0,2.0,0.0,1.0,411.0,342.0,440.0,0.0359408033826638,0.0,3.0,51.0,0.0,49.0,0.886363636363636,0.866666666666667,43.0,1.08888888888889,1.1025641025641,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,false
3670,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.trax,TransformerFactoryImpl.PIParamWrapper,"PIParamWrapper(String, String, String)",3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,11.0,11.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.25,1.0,1.0,1.0,30.0,205.0,0.0,6135.0,269.0,42,1171,66,10384,8750,312068,true
3756,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.runtime,BasisLibrary,"compare(int, DTMAxisIterator, int, DOM)",4.0,0.0,5.0,2.0,0.0,4.0,47.0,17.0,0.0,6.0,0.0,11.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,71.0,0.0,14.0,15.0,71.0,35.0,0.0,1.0,1613.0,1613.0,6292.0,0.0407055630936228,25.0,18.0,111.0,0.0,316.0,0.993061224489796,0.728260869565217,316.0,4.45070422535211,4.45070422535211,44.0,200.0,1.0,8510.0,214.0,42,1171,66,10384,8750,312068,false
3876,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,LoadDocument,"document(String, String, AbstractTranslet, DOM, boolean)",5.0,0.0,5.0,5.0,0.0,5.0,81.0,12.0,0.0,16.0,0.0,23.0,0.0,12.0,32.0,0.0,0.0,21.0,0.0,0.571428571428571,0.0,0.0,0.0,6.0,0.0,7.0,15.0,6.0,1.0,0.0,1.0,247.0,247.0,330.0,0.0,0.0,16.0,36.0,0.0,36.0,1.2,1.0,36.0,6.0,6.0,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,true
3911,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,AdaptiveResultTreeImpl,"AdaptiveResultTreeImpl(XSLTCDTMManager, int, DTMWSFilter, int, boolean)",5.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,121.0,117.0,3.0,8.0,115.0,7.0,84.0,3.0,1247.0,1190.0,24104.0,0.884542952339563,0.0,23.0,421.0,0.0,234.0,0.861904761904762,0.949579831932773,223.0,1.93388429752066,1.93913043478261,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,true
3927,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,SortSettings,"SortSettings(AbstractTranslet, int[], int[], Locale[], Collator[], String[])",6.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,6.0,0.0,12.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,106.0,53.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,true
3977,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,ElemContext,"push(String, String, String)",3.0,4.0,0.0,0.0,4.0,2.0,26.0,2.0,0.0,4.0,0.0,10.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,170.0,170.0,0.0,0.333333333333333,0.0,1.0,5.0,0.0,7.0,1.025,0.0,7.0,1.4,1.4,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,true
3991,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,EmptySerializer,"startPrefixMapping(String, String, boolean)",3.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,97.0,0.0,0.0,0.0,74.0,1.0,0.0,1.0,739.0,539.0,0.0,0.0,0.0,2.0,97.0,2.0,97.0,1.01041666666667,0.747252747252747,74.0,1.0,1.0,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,false
4004,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,EmptySerializer,"unparsedEntityDecl(String, String, String, String)",4.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,97.0,0.0,0.0,0.0,74.0,1.0,0.0,1.0,739.0,539.0,0.0,0.0,0.0,2.0,97.0,2.0,97.0,1.01041666666667,0.747252747252747,74.0,1.0,1.0,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,true
4082,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,ToTextStream,"addAttribute(String, String, String, String, String, boolean)",6.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,3.0,3.0,25.0,0.0,133.0,3.0,598.0,598.0,768.0,0.0,0.0,26.0,206.0,0.0,51.0,0.0,1.0,51.0,2.04,2.04,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,true
4114,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,ToSAXHandler,"startElement(String, String, String)",3.0,2.0,0.0,0.0,2.0,2.0,11.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,27.0,?,1.0,1.0,21.0,4.0,?,2.0,399.0,325.0,280.0,0.0948616600790514,0.0,6.0,39.0,3.0,49.0,0.855769230769231,?,41.0,1.81481481481482,1.95238095238095,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,true
4223,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler.util,NodeSetType,"translateTo(ClassGenerator, MethodGenerator, RealType)",3.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,2.0,5.0,21.0,0.0,24.0,2.0,288.0,288.0,379.0,0.0,0.0,18.0,55.0,0.0,33.0,0.0,1.0,33.0,1.57142857142857,1.57142857142857,69.0,454.0,0.0,23224.0,474.0,42,1171,66,10384,8750,312068,false
4288,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,WalkingIteratorSorted,"WalkingIteratorSorted(Compiler, int, int, boolean)",4.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,2.0,5.0,2.0,116.0,6.0,184.0,184.0,33.0,0.333333333333333,0.0,31.0,188.0,0.0,20.0,1.0,1.0,20.0,4.0,4.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
4292,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,WalkerFactory,"loadOneWalker(WalkingIterator, Compiler, int)",3.0,0.0,1.0,1.0,0.0,2.0,20.0,2.0,0.0,5.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,78.0,22.0,50.0,26.0,0.0,1.0,1782.0,1782.0,6008.0,0.0777777777777778,23.0,29.0,107.0,0.0,350.0,0.93956043956044,0.629032258064516,350.0,7.0,7.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
4293,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,WalkerFactory,"loadWalkers(WalkingIterator, Compiler, int, int)",4.0,1.0,3.0,2.0,1.0,3.0,38.0,4.0,0.0,9.0,0.0,14.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.5,0.0,0.0,0.0,50.0,0.0,78.0,22.0,50.0,26.0,0.0,1.0,1782.0,1782.0,6008.0,0.0777777777777778,23.0,29.0,107.0,0.0,350.0,0.93956043956044,0.629032258064516,350.0,7.0,7.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
4342,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,XMLCharacterRecognizer,"isWhiteSpace(char[], int, int)",3.0,3.0,0.0,0.0,5.0,2.0,13.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,82.0,82.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,1.0,11.0,2.75,2.75,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
