IDMethod,project,package,complextype,method,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOPA_type,CBO_type,RFC_type,NOC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,is_switch_statements
44264,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,Result,"getOurs()",0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,1.0,0.0,0.0,7.0,4.0,0.0,1.0,107.0,67.0,0.0,0.236363636363636,0.0,0.0,11.0,0.0,11.0,0.8,0.636363636363636,7.0,1.0,1.0,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
44311,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,Operation,"theirs()",0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,?,0.0,0.0,3.0,0.0,?,?,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
44318,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.benchmark,Main,"getMapPutOp()",0.0,0.0,0.0,0.0,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,11.0,0.0,0.0,19.0,11.0,3.0,0.0,1.0,423.0,423.0,306.0,0.2,0.0,9.0,33.0,0.0,20.0,0.866666666666667,1.0,20.0,1.81818181818182,1.81818181818182,30.0,49.0,3.0,993.0,54.0,3,91,9,585,567,8432,false
526,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove,TObjectHash,"insertionIndex(T)",1.0,2.0,4.0,1.0,5.0,5.0,63.0,16.0,0.0,9.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,?,4.0,2.0,19.0,4.0,?,2.0,339.0,339.0,377.0,0.0,0.0,4.0,30.0,2.0,50.0,1.05555555555556,?,50.0,2.63157894736842,2.63157894736842,29.0,219.0,5.0,3862.0,227.0,3,91,9,585,567,8432,false
527,/mnt/qualitas/qualitas_corpus_compile/trove-2.1.0,gnu.trove.generate,Generate,"generateDecoratorsClass(File, File)",2.0,0.0,0.0,0.0,0.0,5.0,118.0,14.0,0.0,34.0,0.0,38.0,0.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,0.0,1.0,429.0,429.0,2.0,1.0,0.0,0.0,10.0,0.0,41.0,0.875,1.0,41.0,4.55555555555556,4.55555555555556,2.0,9.0,0.0,429.0,9.0,3,91,9,585,567,8432,false
45119,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,AVTPartSimple,"callVisitors(XSLTVisitor)",1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,5.0,2.0,71.0,60.0,6.0,0.166666666666667,0.0,4.0,11.0,0.0,5.0,1.0,0.8,4.0,1.0,1.0,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,false
46589,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,VariableBase,"addReference(VariableRefBase)",1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,3.0,5.0,8.0,12.0,12.0,54.0,3.0,225.0,191.0,270.0,0.216666666666667,0.0,23.0,108.0,2.0,30.0,0.922222222222222,0.75,26.0,1.875,2.16666666666667,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
46737,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,SyntaxTreeNode,"elementAt(int)",1.0,6.0,0.0,0.0,7.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,57.0,?,11.0,11.0,43.0,14.0,?,1.0,882.0,716.0,976.0,0.091764705882353,1.0,26.0,83.0,5.0,129.0,0.963010204081633,?,109.0,2.26315789473684,2.53488372093023,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
47343,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer.utils,AttList,"getQName(int)",1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,3.0,0.0,1.0,222.0,222.0,46.0,0.545454545454545,0.0,1.0,15.0,0.0,22.0,0.777777777777778,1.0,22.0,1.69230769230769,1.69230769230769,34.0,113.0,0.0,8814.0,151.0,42,1171,66,10384,8750,312068,false
47624,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.dtm.ref,IncrementalSAXSource_Filter,"setContentHandler(ContentHandler)",1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,42.0,0.0,3.0,4.0,32.0,13.0,0.0,1.0,741.0,643.0,414.0,0.241820768136558,0.0,5.0,51.0,0.0,108.0,0.864915572232645,0.743589743589744,93.0,2.57142857142857,2.90625,90.0,482.0,2.0,16188.0,569.0,42,1171,66,10384,8750,312068,false
48235,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,SimpleResultTreeImpl,"isSupported(String,String)",2.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,110.0,5.0,13.0,7.0,101.0,13.0,92.0,2.0,957.0,899.0,3796.0,0.0161399932042134,3.0,19.0,220.0,1.0,158.0,0.97318278052223,0.893805309734513,149.0,1.43636363636364,1.47524752475248,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,false
48413,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,AdaptiveResultTreeImpl,"getExpandedTypeID(int)",1.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,121.0,117.0,3.0,8.0,115.0,7.0,84.0,3.0,1247.0,1190.0,24104.0,0.884542952339563,0.0,23.0,421.0,0.0,234.0,0.861904761904762,0.949579831932773,223.0,1.93388429752066,1.93913043478261,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,false
48570,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,SAXImpl,"handleTextEscaping()",0.0,0.0,6.0,1.0,0.0,3.0,17.0,6.0,0.0,0.0,0.0,14.0,0.5,1.0,7.0,6.0,0.0,4.0,0.0,0.25,2.0,4.0,5.0,75.0,17.0,26.0,50.0,71.0,29.0,163.0,6.0,1828.0,1779.0,10273.0,0.0115384615384615,0.0,73.0,395.0,0.0,229.0,0.990214352283318,0.939393939393939,221.0,3.05333333333333,3.11267605633803,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,false
48946,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.res,XMLErrorResources_zh,"getContents()",0.0,0.0,0.0,0.0,0.0,1.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,62.0,23.0,3.0,392.0,392.0,0.0,0.0,62.0,1.0,3.0,0.0,6.0,1.5,0.03125,6.0,2.0,2.0,21.0,59.0,0.0,7835.0,61.0,42,1171,66,10384,8750,312068,false
48965,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.res,XMLErrorResources_fr,"getContents()",0.0,0.0,0.0,0.0,0.0,1.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,62.0,23.0,3.0,392.0,392.0,0.0,0.0,62.0,1.0,3.0,0.0,6.0,1.5,0.03125,6.0,2.0,2.0,21.0,59.0,0.0,7835.0,61.0,42,1171,66,10384,8750,312068,false
50136,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.lib.sql,DTMDocument,"indexNode(int, int)",2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,96.0,59.0,7.0,9.0,92.0,13.0,35.0,4.0,1583.0,1531.0,8625.0,0.802333562113933,0.0,17.0,210.0,2.0,236.0,0.926315789473684,0.954545454545455,229.0,2.45833333333333,2.48913043478261,24.0,233.0,1.0,6943.0,280.0,42,1171,66,10384,8750,312068,false
50513,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler.util,SecuritySupport,"getFileExists(File)",1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,88.0,88.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,0.0,10.0,1.11111111111111,1.11111111111111,69.0,454.0,0.0,23224.0,474.0,42,1171,66,10384,8750,312068,false
50922,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,LocPathIterator,"bool(XPathContext)",1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,52.0,?,26.0,9.0,34.0,13.0,?,4.0,985.0,668.0,1762.0,0.0693802035152636,1.0,23.0,80.0,8.0,79.0,0.944193061840121,?,47.0,1.51923076923077,1.38235294117647,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
51031,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,DescendantIterator,"DescendantIterator(Compiler,int,int)",3.0,1.0,13.0,4.0,1.0,3.0,74.0,13.0,0.0,10.0,0.0,24.0,0.0714285714285714,2.0,16.0,1.0,0.0,6.0,0.0,0.333333333333333,0.0,2.0,0.0,9.0,6.0,4.0,6.0,7.0,4.0,105.0,5.0,340.0,296.0,485.0,0.571428571428571,0.0,31.0,180.0,0.0,40.0,0.78125,0.75,35.0,4.44444444444444,5.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,true
51310,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.objects,XRTreeFrag,"str(String)",0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,4.0,0.666666666666667,3.0,4.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,18.0,12.0,2.0,9.0,18.0,5.0,59.0,3.0,264.0,264.0,468.0,0.164835164835165,0.0,22.0,119.0,1.0,31.0,0.882352941176471,1.0,31.0,1.72222222222222,1.72222222222222,22.0,257.0,0.0,5241.0,262.0,42,1171,66,10384,8750,312068,false
51647,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,UnImplNode,"setIdAttribute(String,boolean)",2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,110.0,0.0,1.0,1.0,87.0,5.0,0.0,1.0,1929.0,1643.0,438.0,0.000849473326537547,0.0,2.0,111.0,1.0,156.0,0.990825688073395,0.790909090909091,133.0,1.41818181818182,1.52873563218391,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
52209,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,StringComparable,"getComparator(String,Locale,Collator,String)",4.0,1.0,0.0,0.0,1.0,2.0,7.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,8.0,0.0,1.0,178.0,178.0,0.0,0.333333333333333,3.0,0.0,8.0,0.0,40.0,0.928571428571429,0.571428571428571,40.0,5.0,5.0,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
52126,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,NodeVector,"insertInOrder(int, int)",1.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,30.0,1.0,1.0,0.0,27.0,5.0,0.0,1.0,709.0,657.0,0.0,0.920634920634921,0.0,1.0,30.0,1.0,78.0,0.606896551724138,0.9,73.0,2.6,2.7037037037037,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
53282,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.processor,XSLTElementDef,"QNameEquals(String,String)",2.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,37.0,0.0,2.0,4.0,19.0,16.0,0.0,1.0,799.0,578.0,292.0,0.1,0.0,5.0,42.0,1.0,94.0,0.963541666666667,0.0,71.0,2.54054054054054,3.73684210526316,29.0,190.0,0.0,8318.0,262.0,42,1171,66,10384,8750,312068,false
532,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,ElemTemplateElement,"resolvePrefixTables()",0.0,1.0,5.0,2.0,1.0,5.0,94.0,12.0,0.0,10.0,0.0,19.0,0.285714285714286,3.0,4.0,2.0,0.0,7.0,0.0,0.428571428571429,5.0,30.0,0.0,88.0,19.0,17.0,10.0,58.0,15.0,90.0,2.0,1601.0,1155.0,888.0,0.0588235294117647,0.0,18.0,196.0,29.0,176.0,0.960153256704981,0.631578947368421,133.0,2.0,2.29310344827586,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,true
534,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,ElemTemplateElement,"unexecuteNSDecls(TransformerImpl, String)",2.0,0.0,3.0,2.0,0.0,5.0,26.0,7.0,0.0,7.0,0.0,11.0,0.25,2.0,0.0,1.0,0.0,3.0,0.0,0.666666666666667,5.0,30.0,0.0,88.0,19.0,17.0,10.0,58.0,15.0,90.0,2.0,1601.0,1155.0,888.0,0.0588235294117647,0.0,18.0,196.0,29.0,176.0,0.960153256704981,0.631578947368421,133.0,2.0,2.29310344827586,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,false
542,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,TemplateList,"getTemplate(XPathContext, int, QName, int, int, boolean, DTM)",7.0,1.0,5.0,3.0,1.0,5.0,51.0,9.0,0.0,9.0,0.0,15.0,0.0,3.0,14.0,0.0,0.0,10.0,0.0,0.3,1.0,3.0,1.0,19.0,0.0,32.0,11.0,16.0,8.0,0.0,1.0,880.0,780.0,826.0,0.194444444444444,0.0,16.0,55.0,0.0,113.0,0.875,0.888888888888889,100.0,5.94736842105263,6.25,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,false
554,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.functions,ObjectFactory,"findProviderClass(String, ClassLoader, boolean)",3.0,0.0,0.0,0.0,0.0,5.0,53.0,9.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,10.0,5.0,0.0,1.0,612.0,612.0,162.0,0.0,0.0,1.0,20.0,0.0,58.0,1.0,0.0,58.0,5.8,5.8,58.0,126.0,0.0,3480.0,142.0,42,1171,66,10384,8750,312068,true
566,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler,FunctionCall,"findConstructors()",0.0,0.0,2.0,2.0,0.0,5.0,38.0,8.0,0.0,8.0,0.0,14.0,0.75,4.0,8.0,6.0,0.0,5.0,0.0,0.8,0.0,2.0,1.0,27.0,5.0,24.0,15.0,25.0,31.0,64.0,3.0,1032.0,1014.0,1689.0,0.30952380952381,0.0,31.0,162.0,24.0,153.0,0.95409429280397,0.933333333333333,149.0,5.66666666666667,5.96,138.0,948.0,4.0,27590.0,1132.0,42,1171,66,10384,8750,312068,false
604,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.dtm.ref,DTMDefaultBaseIterators.TypedPrecedingSiblingIterator,"next()",0.0,0.0,3.0,2.0,0.0,5.0,36.0,12.0,0.0,4.0,0.0,10.0,0.5,2.0,9.0,3.0,0.0,4.0,0.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,16.0,4.0,60.0,60.0,19.0,1.0,0.0,8.0,31.0,0.0,13.0,1.0,1.0,13.0,6.5,6.5,90.0,482.0,2.0,16188.0,569.0,42,1171,66,10384,8750,312068,false
616,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.dom,DOMWSFilter,"getShouldStripSpace(int, DTM)",2.0,0.0,3.0,1.0,0.0,5.0,51.0,9.0,0.0,7.0,0.0,18.0,0.727272727272727,5.0,10.0,8.0,0.0,8.0,0.0,0.625,1.0,0.0,0.0,2.0,0.0,3.0,5.0,2.0,5.0,0.0,1.0,95.0,95.0,26.0,1.0,0.0,7.0,11.0,0.0,11.0,1.0,1.0,11.0,5.5,5.5,66.0,634.0,5.0,10542.0,699.0,42,1171,66,10384,8750,312068,true
624,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,ToHTMLStream.Trie,"put(String, Object)",2.0,1.0,0.0,0.0,1.0,5.0,55.0,6.0,0.0,8.0,0.0,13.0,0.6,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,319.0,310.0,42.0,1.0,1.0,0.0,8.0,0.0,28.0,0.75,0.75,27.0,4.0,4.5,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,false
635,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer,TreeWalker,"traverse(Node, Node)",2.0,0.0,0.0,0.0,0.0,5.0,37.0,9.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,7.0,5.0,0.0,1.0,478.0,467.0,48.0,1.0,0.0,4.0,13.0,0.0,68.0,0.8,0.8,67.0,8.5,9.57142857142857,49.0,669.0,11.0,19441.0,821.0,42,1171,66,10384,8750,312068,false
647,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.compiler.util,ObjectFactory,"findClassLoader()",0.0,1.0,0.0,0.0,1.0,5.0,55.0,7.0,0.0,5.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,0.25,0.0,0.0,1.0,10.0,0.0,0.0,2.0,10.0,5.0,0.0,1.0,612.0,612.0,162.0,0.0,0.0,1.0,20.0,0.0,58.0,1.0,0.0,58.0,5.8,5.8,69.0,454.0,0.0,23224.0,474.0,42,1171,66,10384,8750,312068,false
650,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xpath.axes,UnionChildIterator,"acceptNode(int)",1.0,0.0,0.0,0.0,0.0,5.0,36.0,6.0,0.0,6.0,0.0,12.0,1.0,1.0,6.0,6.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,112.0,7.0,118.0,118.0,35.0,1.0,0.0,32.0,175.0,0.0,12.0,0.833333333333333,1.0,12.0,3.0,3.0,31.0,289.0,3.0,8970.0,374.0,42,1171,66,10384,8750,312068,false
662,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,DOMHelper,"isNodeAfter(Node, Node)",2.0,2.0,0.0,0.0,3.0,5.0,127.0,16.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,8.0,5.0,24.0,9.0,0.0,1.0,1283.0,1269.0,178.0,0.00395256916996047,0.0,7.0,35.0,1.0,138.0,0.99537037037037,0.956521739130435,137.0,5.52,5.70833333333333,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,true
663,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,DOMHelper,"isNodeAfterSibling(Node, Node, Node)",3.0,0.0,0.0,0.0,0.0,5.0,106.0,20.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,8.0,5.0,24.0,9.0,0.0,1.0,1283.0,1269.0,178.0,0.00395256916996047,0.0,7.0,35.0,1.0,138.0,0.99537037037037,0.956521739130435,137.0,5.52,5.70833333333333,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,true
672,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,TreeWalker,"traverseFragment(Node)",1.0,1.0,0.0,0.0,1.0,5.0,38.0,8.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,5.0,9.0,4.0,0.0,1.0,465.0,443.0,50.0,0.714285714285714,0.0,5.0,17.0,0.0,64.0,0.825,0.75,62.0,5.81818181818182,6.88888888888889,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
676,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.utils,XML11Char,"isXML11ValidNmtoken(String)",1.0,1.0,0.0,0.0,1.0,5.0,21.0,8.0,0.0,5.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,15.0,0.0,0.0,1.0,15.0,10.0,0.0,1.0,391.0,391.0,48.0,0.342857142857143,9.0,1.0,17.0,0.0,49.0,0.935714285714286,0.625,49.0,3.26666666666667,3.26666666666667,66.0,681.0,5.0,19469.0,786.0,42,1171,66,10384,8750,312068,false
683,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.transformer,TransformerImpl,"createSerializationHandler(Result, OutputProperties)",2.0,1.0,6.0,4.0,1.0,5.0,162.0,20.0,0.0,21.0,0.0,39.0,0.25,14.0,18.0,2.0,0.0,20.0,0.0,0.7,4.0,52.0,0.0,137.0,1.0,69.0,56.0,85.0,43.0,12.0,2.0,3578.0,2687.0,29122.0,0.0463798288225769,0.0,65.0,330.0,0.0,334.0,0.979309165526676,0.607692307692308,252.0,2.43795620437956,2.96470588235294,28.0,223.0,3.0,9478.0,312.0,42,1171,66,10384,8750,312068,true
684,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.transformer,TransformerImpl,"waitTransformThread()",0.0,1.0,0.0,0.0,1.0,5.0,32.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,52.0,0.0,137.0,1.0,69.0,56.0,85.0,43.0,12.0,2.0,3578.0,2687.0,29122.0,0.0463798288225769,0.0,65.0,330.0,0.0,334.0,0.979309165526676,0.607692307692308,252.0,2.43795620437956,2.96470588235294,28.0,223.0,3.0,9478.0,312.0,42,1171,66,10384,8750,312068,false
691,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xml.serializer.dom3,DOM3TreeWalker,"traverse(Node)",1.0,1.0,0.0,0.0,1.0,5.0,60.0,14.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,33.0,9.0,30.0,41.0,0.0,1.0,2082.0,2082.0,1782.0,0.420634920634921,0.0,13.0,63.0,0.0,316.0,0.952060555088309,1.0,316.0,10.5333333333333,10.5333333333333,13.0,78.0,0.0,4557.0,110.0,42,1171,66,10384,8750,312068,true
710,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.cmdline,ObjectFactory,"findProviderClass(String, ClassLoader, boolean)",3.0,1.0,0.0,0.0,1.0,5.0,53.0,9.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,10.0,5.0,0.0,1.0,612.0,612.0,162.0,0.0,0.0,1.0,20.0,0.0,58.0,1.0,0.0,58.0,5.8,5.8,14.0,33.0,0.0,1158.0,37.0,42,1171,66,10384,8750,312068,true
261,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.templates,ElemCallTemplate,"execute(TransformerImpl)",1.0,0.0,12.0,6.0,0.0,6.0,85.0,10.0,0.0,11.0,0.0,30.0,0.142857142857143,7.0,24.0,2.0,0.0,21.0,0.0,0.333333333333333,0.0,3.0,0.0,12.0,7.0,19.0,11.0,9.0,4.0,181.0,4.0,330.0,279.0,334.0,0.151515151515152,1.0,37.0,276.0,1.0,33.0,0.886363636363636,0.692307692307692,29.0,2.75,3.22222222222222,70.0,543.0,1.0,20854.0,812.0,42,1171,66,10384,8750,312068,true
274,/mnt/qualitas/qualitas_corpus_compile/xalan-2.7.1,org.apache.xalan.xsltc.runtime,ObjectFactory,"lookUpFactoryClassName(String, String, String)",3.0,0.0,0.0,0.0,0.0,7.0,120.0,19.0,0.0,16.0,0.0,14.0,1.0,1.0,10.0,3.0,0.0,5.0,0.0,0.2,0.0,0.0,1.0,10.0,0.0,0.0,2.0,10.0,5.0,0.0,1.0,612.0,612.0,162.0,0.0,0.0,1.0,20.0,0.0,58.0,1.0,0.0,58.0,5.8,5.8,44.0,200.0,1.0,8510.0,214.0,42,1171,66,10384,8750,312068,true
